sentence_cleaned,file
හැබැයි අනිල් මිහිරිපැන්න උනත්,asr_sinhala/data/be/be685bf5e9.flac
මේ අවබෝධය තිබ්බොත් තමයි,asr_sinhala/data/ff/ffb3ff4f01.flac
උත්තිය රජු විසින් ඒ වන විට,asr_sinhala/data/69/69318ea150.flac
එනිසා ඔවුන්ට ආර්යෝපවාද අකුසලය,asr_sinhala/data/4b/4bce86fe2f.flac
ගැලපීමක් හෝ විශ්වාසනීයත්වයක්,asr_sinhala/data/d8/d80366e6b1.flac
සිංහල රාජධානිය අනුරාධපුරයේ පිහිටුවා,asr_sinhala/data/4b/4bcfe5f97e.flac
මුගලන් තෙරුන්ටත් අවසානයේ සොරු පහර දුන්නා,asr_sinhala/data/6f/6fa8e8cc88.flac
අළුත් එකක් බලන්න ඕනේ.,asr_sinhala/data/18/18e4186713.flac
අලිකොටආරේ ජල පාලන ජලාශයක් ඉදිවන අතර,asr_sinhala/data/af/af9d38c9e1.flac
අ‍පොහොසත් වී ඇති බව,asr_sinhala/data/f6/f6bc561f9d.flac
රටේ පවතින සමාජ විරෝධය සහ නොපිළිගැනීම නිසා,asr_sinhala/data/80/80f4a06593.flac
ක්‍රිස්තියානි ආගමික ඉගැන්වීම්,asr_sinhala/data/65/65eb27e70c.flac
ද්වේශ කරන්න යන්නේ නෑ.,asr_sinhala/data/fe/feb5902c2f.flac
ඉස්සරහට ලෝකේ මිනිස්සු අපිට වඩා ගොඩක් දැනුමින් සන්නද්ධ,asr_sinhala/data/d4/d4f8327ee5.flac
ලෝක විනාසෙ නෙවෙයි,asr_sinhala/data/ae/ae7dce4457.flac
එහෙත් දැවෙන යමක් අහසේ දුටු බව,asr_sinhala/data/f0/f04c77f891.flac
ඔබ මුසපත් වී යන පරිද්දෙනි.,asr_sinhala/data/0d/0d06a6cff1.flac
මේක අල්ලන්න මේ කට්ටියව වට කරනවා.,asr_sinhala/data/42/423c5d75b6.flac
සිංහල බෞද්ධ සංස්කෘතිය,asr_sinhala/data/74/74d86e5afa.flac
හැබැයි ඉතින් ඕක වෙනස් වෙන පිරිසකුත් ඉන්නවා නොවැ,asr_sinhala/data/c3/c34587ccd2.flac
කාර්‍යාල කතා තවත් තියේද,asr_sinhala/data/40/4063a327bc.flac
ඓතිහාසික සත්‍ය කතාවක්,asr_sinhala/data/bb/bbfc1a1cb8.flac
ඔබේ පෝස්ටුවේ නම හරි,asr_sinhala/data/cb/cbbaa762ec.flac
ආපසු එන්නට ඕනෑ,asr_sinhala/data/ef/ef97d32ab4.flac
එහි විද්‍යාවට හසු නොවන ලස්සනක්,asr_sinhala/data/81/816bf07fc9.flac
අද බටහිර ආරේ ආර්ථික ක්‍රමයක් අනුගමනය කරමින්,asr_sinhala/data/e2/e2a672e5d7.flac
"අනිත්‍ය, දුක්ඛ, අනාත්ම, නාමරූපාදී",asr_sinhala/data/c3/c387c40ec0.flac
අපි කවුරුත් දන්න සරදියෙල් විසින්,asr_sinhala/data/44/44b7864bdd.flac
විජ්ජුම්බර අන්ධානුකරණ කොම්පැණියේ,asr_sinhala/data/34/34516e211a.flac
තම තමන් විසින් ස්වාධීනව,asr_sinhala/data/e6/e626219399.flac
ඒව නොපිළිගත්ත උන් තමා වැඩිපුර හිටියෙ,asr_sinhala/data/87/8713687425.flac
මේකා වටෙන් ගොඩෙන් කකා පිස්සා කියලා කියනව නේද?,asr_sinhala/data/a5/a5fb17cf7f.flac
වයසට යන්නේ,asr_sinhala/data/0c/0cf6ea2946.flac
ඉදිරියෙන් ඇති ආසනයේ,asr_sinhala/data/7b/7bb2b445a0.flac
ආහාර බින්දුවක් දිව මත තියලා,asr_sinhala/data/cf/cfc1e0ba0e.flac
සුන්කර දමන ලද,asr_sinhala/data/c2/c247223be7.flac
කුප්පි ලාම්පුවකින් හෝ අඳුර මැකිනි,asr_sinhala/data/66/66e341144e.flac
මෙලොවට තමන් ජනිත කර,asr_sinhala/data/ae/aed49970ca.flac
ඔන්න එහෙනම් අපේ උපසිරස ගැන,asr_sinhala/data/5c/5cdeb82d04.flac
චන්ද්‍රිකා කක්ෂගත කර ඇති ආකාරයයි,asr_sinhala/data/dc/dcd5c9d08e.flac
මේ විශිෂ්ට චිත්‍රපටය ලබා දීම ගැන.,asr_sinhala/data/a4/a418ff40e4.flac
තේ වත්තේ තිබු ගුරුපාර ඔස්සේ,asr_sinhala/data/cb/cbc5811330.flac
අපට යම්කිසි නුවණක් ඕන නේද?,asr_sinhala/data/40/40bf8d3d61.flac
ඒ කතාවම ගෙතිලා තියෙන්නේ,asr_sinhala/data/95/958df5a138.flac
ඔබ ළඟට කවුරු හරි කෙනෙක්,asr_sinhala/data/42/42018120e5.flac
හුණු මිශ්‍ර බදාමයක්,asr_sinhala/data/09/093e826066.flac
ඒ බුදුන්ගේ තෙජසින්,asr_sinhala/data/48/48d025754c.flac
ඉවත් කිරීමට ඉවහල් වෙයි.,asr_sinhala/data/3f/3f1c18db1a.flac
ඊට සති දෙකකට විතර පස්සෙ,asr_sinhala/data/4d/4dc55647ec.flac
ඒත් සතුට සිනහවට පෙරේත අයටත්,asr_sinhala/data/4a/4a7ad2f71e.flac
මෙහි කතා විසි හයකින් යුත්,asr_sinhala/data/ec/ecdcd6b91a.flac
නාරද වියන් ඔතන ලද්දේ,asr_sinhala/data/88/8878ee78de.flac
එළැඹ භාග්‍යවතුන් වහන්සේට,asr_sinhala/data/44/44ee1b468e.flac
අධිකරණයට ඉදිරිපත් කෙරෙන පෙත්සම් සම්බන්ධයෙන්,asr_sinhala/data/d1/d1c157d775.flac
චෛත්‍යයේ ප්‍රතිසංස්කරණ කටයුතු ද ප්‍රමාද විය,asr_sinhala/data/c5/c5c2316b69.flac
වටහා ගත්තානං සොරි වෙන්ටෝනැ,asr_sinhala/data/00/00a533bfd8.flac
එය උතුරේ ජිවත් වන බොහෝ තරුණයන්ගේ,asr_sinhala/data/21/21efba57cb.flac
හරි හුරතල් මූණ,asr_sinhala/data/8d/8dd93d0b6b.flac
අද පවතින සිනමා කර්මාන්තයේ තත්ත්වය ගැන,asr_sinhala/data/3d/3db5507963.flac
ඒ සමානව ජනතාවට යහපත් ගුණගරුක සේවාවක් සැපයීම ද අවශ්‍යය.,asr_sinhala/data/47/47fea84e71.flac
ඒවා අවභාවිතය තුළින්,asr_sinhala/data/9d/9d6537f783.flac
සුගතදාස ස්ටේඩියම් එක ළඟ,asr_sinhala/data/f6/f632634f7f.flac
යට සඳහන් කරන ලද,asr_sinhala/data/68/6810204386.flac
පවතින ඔබ,asr_sinhala/data/65/6535bfd04d.flac
එයට අයත්වන්නට ඇත.,asr_sinhala/data/d0/d08c78fa3f.flac
දෙරණ ටිවී මිස් ශ්‍රී ලංකා වීමත් එක්ක,asr_sinhala/data/87/87d2c88d2c.flac
සාම්ප්‍රදායික මතය,asr_sinhala/data/7f/7f33ddafde.flac
ධර්මයේම කියා ඇති පරිදි,asr_sinhala/data/a2/a2acde00ef.flac
අපේ මහත්තයාට හතුරෝ ඉන්නවා කියලා.,asr_sinhala/data/84/84270b4c07.flac
ඔන්න ඉතින් කොල්ල නියර දිගේ,asr_sinhala/data/44/4455202991.flac
අස්ථාන චෝදනාවකට ලක්වීමේ ප්‍රවණතාවක්,asr_sinhala/data/83/83d21ef886.flac
එක එල්ලේ කීම නම් තරමක් සාහසික වැඩියි,asr_sinhala/data/45/459aacefcb.flac
ඔවුන් ගතකරන්නේ මව්පිය සෙනෙහස අහිමි දිවි පෙවතක්,asr_sinhala/data/67/6720d02c01.flac
යම් කීර්තියක් තිබ්බනම් ඒක හේදෙන්න පටන් අරන් ඉවරයි,asr_sinhala/data/4f/4fa0bdf613.flac
අප වැන්නවුන්ට වඩා වැදගත් වන්නේ,asr_sinhala/data/1f/1ff9c4c9bd.flac
අභිධර්මය පහදා දීමේ,asr_sinhala/data/cd/cdbfb74670.flac
ඇය තමන් ගැනම,asr_sinhala/data/f6/f6b03331ad.flac
සැසඳීම,asr_sinhala/data/75/75e2a578d5.flac
පැමිණිල්ලේ ප්‍රධාන සාක්ෂිකරු,asr_sinhala/data/60/600ab000d2.flac
ඒත් පශ්චාත් නූතනවාදයේදී,asr_sinhala/data/4a/4a33f057ad.flac
සිංහල සමාජය තුළ දී කොටින්ට,asr_sinhala/data/d1/d12052b212.flac
අනික් එක මේ ධර්මය අනුගමනය නොකිරීම,asr_sinhala/data/11/11ebe73e02.flac
අද ඔලුව කැක්කුමයි,asr_sinhala/data/89/89722cd51b.flac
එනම් බුද්ධාදී මහෝත්තමයන් වහන්සේලා විසින් දේශිත,asr_sinhala/data/ca/ca4616dec2.flac
කැවුම් රොටී බැදුම් ආදිය,asr_sinhala/data/d3/d3b7f11f6a.flac
උපාසක බළල්ලු තමයිනෙ,asr_sinhala/data/1e/1e5ddeb198.flac
සිහියෙන් අහන්න ඕන.,asr_sinhala/data/5b/5b11927641.flac
සිල් රකිනවා කියලා කියන්නේ.,asr_sinhala/data/7d/7ddd7d1176.flac
මගේ යාලුවෙක්.,asr_sinhala/data/eb/eb81926b3c.flac
ඇයි මමත් සබ් දාන වැඩේ කරන්නේ නැත්තේ කියලා,asr_sinhala/data/2f/2fa8181b2a.flac
පිළිගැනීමට පාත්‍රයක් නොතිබුණි.,asr_sinhala/data/4d/4da34312c4.flac
කුඩා තෙරණුන් වහන්සේ ගැන,asr_sinhala/data/38/383b195016.flac
අහිමි වීමේ බියක් කොයින්ද?,asr_sinhala/data/4b/4b8eb8877f.flac
එම ව්‍යසනය ඇතිවූ විට,asr_sinhala/data/67/67897543a9.flac
තිබුණු මනස තවත් තැනකට යාමක් නොව,asr_sinhala/data/c9/c90219c21b.flac
බීමතින් පෙළපාලියට පැමිණි ඔහුගේ ආධාරකරුවන්,asr_sinhala/data/23/23576804fe.flac
විවිධ දස්කම් දක්වන්නේ ද,asr_sinhala/data/42/420a6a90e5.flac
මහන්සි වෙන්න ඕනැ.,asr_sinhala/data/c5/c5107dc8ec.flac
අද පිස්සෝ මේ සරසවි භූමියේ බඩ පිනුම් ගහනවා,asr_sinhala/data/b7/b7f1eb8922.flac
හින්දු දේව ඇදහිල්ල වෙන එකක්,asr_sinhala/data/e3/e3899017c5.flac
ඔන්න මම ආයෙත් ආවා,asr_sinhala/data/4a/4afdd9a367.flac
එමගින් සවර්ධනයට මෙන් ම,asr_sinhala/data/52/52e750675b.flac
මන්දාර්ව තමන්ගේ නාට්‍යයෙන්,asr_sinhala/data/0b/0ba25dde85.flac
වසරේ හොඳම නවකතාවට,asr_sinhala/data/55/55445cf0e2.flac
මේ කොළඹට,asr_sinhala/data/e3/e3384c4243.flac
එතකොට ඒකාධිපතියෙක් වෙලා,asr_sinhala/data/d0/d058ce31a0.flac
වගේ ඒවා අපිට තේරෙන්නෙ නෑ,asr_sinhala/data/9d/9da47d7d21.flac
සහජ බුද්ධියක් හැකියාවක් ඇත්නම්,asr_sinhala/data/9a/9a24aa641b.flac
අත්‍යවශ්‍යම කාරණයක්.,asr_sinhala/data/b5/b530c8f69d.flac
එහෙම වුණාම කැතයිනෙ කියල'',asr_sinhala/data/f3/f3347eddd8.flac
ලෝකයේ ප්‍රධාන රටවල්,asr_sinhala/data/c2/c291e4afea.flac
අර උඩ තියෙන ගජමැටික්ස් එක,asr_sinhala/data/bf/bf8bb45eaf.flac
එයම ඇති.,asr_sinhala/data/6e/6e6f14791a.flac
බුදු පිළිමයක් නෙත ගැටෙන,asr_sinhala/data/bd/bd49f95d22.flac
මහායාන ත්‍රිකාය සංකල්පයෙහි එහ,asr_sinhala/data/32/32feb66ba8.flac
හෂාන්ගේ දේශපාලන ජීවිතයට,asr_sinhala/data/2a/2a983ea2d1.flac
අලුයම ලූ කෙළ පිඩක් සේ,asr_sinhala/data/bd/bdcb9e181c.flac
වියදම් උනේ නෑ නෙ.,asr_sinhala/data/da/da01fc2a7c.flac
ඉන් පසු රාජ්‍යයට පත්වැනි මිහිඳු රජු,asr_sinhala/data/c3/c396038b75.flac
යාපනයේ රජයේ ආයතනවල දෙමල පරිවර්තන සහිත බෝඩ් ලෑලි ඇත.,asr_sinhala/data/39/39d8e037a9.flac
බිබික්කමක්වත් විකුණා ගන්නට බැරිය,asr_sinhala/data/d6/d68176a7b9.flac
ඔහුටම ආවේණික,asr_sinhala/data/33/33df992d0a.flac
අපගේ ශාස්තෘන් වහන්සේ තුළ තිබුණා,asr_sinhala/data/8e/8e956e588d.flac
මට ලැබේවා.,asr_sinhala/data/43/4339a0a6b5.flac
ඔයාලට මේ කතාව ලබාදෙයි.,asr_sinhala/data/7e/7ea53f0525.flac
බවට එය පත් විය.,asr_sinhala/data/24/24f74c75e8.flac
මුව රංචු හතරක් පිළිබඳ ව කිය වේ.,asr_sinhala/data/df/dfb43e628f.flac
අපේ රටේ විතරක් නෙවෙයි,asr_sinhala/data/e5/e591313ce0.flac
මෙන්න මේ ප්‍රශ්ණය.,asr_sinhala/data/0b/0b130b5071.flac
ගතකරන නිවාඩුවක් විනා,asr_sinhala/data/f9/f9d045e690.flac
අපේ භාෂාවේ සාහිත්‍යයේ සංස්කෘතියේ විප්ලවීය,asr_sinhala/data/5e/5e0deb90ea.flac
එක සිසුවෙක් වෙන බෙන්,asr_sinhala/data/05/05955d8406.flac
පොලිස් මත්ද්‍රව්‍ය කාර්යාංශය සිදුකරන නිසා,asr_sinhala/data/df/df2a4b56e2.flac
යසෝධරා කුමරිය පෙරුම් පුරා,asr_sinhala/data/34/3478978c47.flac
එයට වායු ගෝලීය උණුසුම ඉහළ යෑම,asr_sinhala/data/06/0610a8e039.flac
ජීව උණ්ඩ පුරෝගෙනය,asr_sinhala/data/0e/0e0e9cd7e9.flac
අඩු ගානේ තවත් එකෙක් හරි,asr_sinhala/data/1a/1a95a9845b.flac
මරණින් මතු සුගතිගාමි වෙයි.,asr_sinhala/data/48/48600fb150.flac
ඇත්තමට මේ අතරෙ වන සිදුවීම් දාමයන් අතර,asr_sinhala/data/08/084121582f.flac
ඉතින් කොහේද රටක ජනයා ධර්මයට පෙලඹන්නේ,asr_sinhala/data/4f/4f059c4096.flac
බොහෝ ආශ්චර්යයන් විශ්වාස කරනවා.,asr_sinhala/data/89/896efc9ff2.flac
අවසාන වශයෙන් කිව යුත්තේ,asr_sinhala/data/a1/a15dde013c.flac
එහෙත් සතුන්ට වඩා බුද්ධියක්,asr_sinhala/data/6e/6e12b7a58b.flac
අනිත් අතින් මට කතා කළා,asr_sinhala/data/ff/ff954629fc.flac
ගියවර මහ මැතිවරණයේදී,asr_sinhala/data/29/29d7ab8e74.flac
උන්වහන්සේ වැඩිදුරටත් පෙන්වා දෙන්නේ,asr_sinhala/data/d3/d3c4e35ea3.flac
මිනිසුන් පිරිසක් කළ පාපී ක්‍රියාවකට,asr_sinhala/data/97/97f5ac3873.flac
උස්‌බෙකිස්‌තානය අනාථ දුප්පත් රාජ්‍යයක්‌ විය,asr_sinhala/data/d0/d0c0099600.flac
උරග උයන.,asr_sinhala/data/61/61717172c7.flac
ඒකෙන්ම හිතාගන්න පුළුවන් නේද,asr_sinhala/data/ee/eee3c9f886.flac
කලාත්මක හැඟීමකින් නෙවෙයි.,asr_sinhala/data/01/0159f1caa4.flac
චිත්‍රපටය සුපිරිවීරයන්ගෙන් සමන්විත,asr_sinhala/data/2f/2faba35786.flac
එයාලාගෙ මාකට් සෙක්ටර්,asr_sinhala/data/4e/4eecda113c.flac
මෙම මහායානික අදහස් හත්වැනි සියවසේ පටන්,asr_sinhala/data/0c/0c556f6a5c.flac
අනික සයිට් එකේ වැඩත් එක්ක,asr_sinhala/data/fc/fc068e2467.flac
හැබැයි ඉතින් වැව් තමයි,asr_sinhala/data/7a/7a93f5bb6a.flac
පසු ගිය කාලයේ,asr_sinhala/data/ca/ca06a62571.flac
තමන්ගෙත් තම දරුවන්ගෙත් අනාගතය,asr_sinhala/data/c2/c272177359.flac
අනිත්‍යය කීමෙහි අරුත,asr_sinhala/data/ef/ef53e4dbbc.flac
එක හිනා වෙවී බලන්න,asr_sinhala/data/b2/b271ed2ba3.flac
අතැති මුදලට වටිනා භාණ්ඩය ලබාගත හැකිය.,asr_sinhala/data/07/07f673e495.flac
ලංකාවේ ඉතිහාසය ගැන,asr_sinhala/data/6a/6ae99e8df1.flac
එහිදී අර්ධ ශතක තුනක් ලබා ගනිමින්,asr_sinhala/data/02/02f03b7090.flac
ක්‍රමානුකූල ලෙස මෙන්ම,asr_sinhala/data/9e/9e4e9d7aaa.flac
සිද්ධිය කියා තිබෙනවා.,asr_sinhala/data/f0/f0166b005e.flac
ඒක එහේ හෝ මෙහේ,asr_sinhala/data/cf/cf8254c3c8.flac
එදාට අපේ හාමුදුරුවරුන්ට උන් ඉනා බෙහෙත් දෙනවා,asr_sinhala/data/22/22f9be7340.flac
බුදුන්වහන්සේලා ඒ තරමටම,asr_sinhala/data/a1/a154175d29.flac
බොහොම වේගවත් වෙලා,asr_sinhala/data/e4/e43a1e8c07.flac
"ප්‍රාචීන ප්‍රාරම්භය,",asr_sinhala/data/cc/ccc6f36171.flac
අපට ඉදිරිපත් කළ හැක.,asr_sinhala/data/7f/7fc9b77aa7.flac
දෙමළ නියෝජනයන් ඇතිවූයේ මෙලෙසිනි,asr_sinhala/data/98/989a51ce9b.flac
සරිලන භාණ්ඩ,asr_sinhala/data/8e/8edd29d7db.flac
ඔන්න එහෙනම් කලින් ඒව වගේම,asr_sinhala/data/ca/cab331e6fb.flac
එබඳු කෙනෙක් වුනත්,asr_sinhala/data/f6/f6591e7bad.flac
එලෙස කල් ගත වන විට මොවුන් අතර නොගැලපීම් හට ගන්නවා,asr_sinhala/data/48/48d47c05bb.flac
අදහස් දැක් වූ සියලු දෙනාම ස්තුතියි.,asr_sinhala/data/d1/d1df3afdae.flac
දැන් කටයුතු කරන ආකාරය පිළිබඳව,asr_sinhala/data/4e/4e2520e546.flac
එනිසා මෙම ලිපියේ ඇතැම් කොටස්,asr_sinhala/data/b7/b7252acd94.flac
හැබැයි ඒ දැනගෙන පරිස්සම් වුනානම්,asr_sinhala/data/04/049e9a8eb8.flac
උගතෙකු ලෙස දකිනු ඇත.,asr_sinhala/data/15/1560b4c3f1.flac
සිය සොල්දාදුවන් බදවා ගන්නේ,asr_sinhala/data/3d/3dfea95dc4.flac
නමුත් මේ කාලයේදී,asr_sinhala/data/cc/cc92faa1e5.flac
වෙන්නේ නැහැ කියන එක.,asr_sinhala/data/70/70f16dca76.flac
එකල මෙම ජෛව විවිධත්වය තුළ,asr_sinhala/data/db/dbfdcd678b.flac
කුකුරුමහන්දමන ටැම් ලිපියේ සඳහන්වේ.,asr_sinhala/data/74/747ae8da27.flac
මේකෙ ප්‍රධාන නළුව බලෙන් පන්සලකට ඇතුළු වෙන,asr_sinhala/data/3c/3cfff8c6f2.flac
ඔබ වැඩුණු ගැහැණියක වූ පසු,asr_sinhala/data/27/27e6f56d0a.flac
නමුත් කාමය,asr_sinhala/data/0f/0f8250bfb9.flac
ඈත ගම්වල දුක් විදිමින් වැඩ හිදින,asr_sinhala/data/30/3023a8fc4e.flac
එකම පොතකවත්,asr_sinhala/data/e1/e109739628.flac
පුරෝගාමී කාර්යයක් කරන්නේ,asr_sinhala/data/a6/a6c3a5f3b4.flac
මේ වගේ ක්‍රීඩකයෙක් ජාතික කණ්ඩායමේ ඉන්නෙ කියලා,asr_sinhala/data/0e/0ed39dbc3f.flac
එම නිසා මේවා පිලිබඳ,asr_sinhala/data/22/221b7e7f13.flac
නමුත් එයට ඍජුව සංසදයට මැදිහත් විය නොහැක්කේ,asr_sinhala/data/40/40bb371f98.flac
නිතර ලියන්න නම් බෑ.,asr_sinhala/data/f2/f2210cdcba.flac
මහනුවර ඇසළ පෙරහැරේ අලංකාරවත් ම රාත්‍රියයි.,asr_sinhala/data/b0/b008611b65.flac
ඔබ මා හා පැවසුවා,asr_sinhala/data/15/1524844731.flac
ඔයාලගේ වටිනා අදහස් ප්‍රකාශ කරන්න,asr_sinhala/data/c5/c51e5292c6.flac
අපි කතාකල යුත්තේ,asr_sinhala/data/42/4218ef2202.flac
ඒක ලියන්න තමයි සිංදුවා අල්ලගත්තේ,asr_sinhala/data/19/194bea124f.flac
රජ මැදුරේ බිසෝවරුන්ට බණ කීම,asr_sinhala/data/02/0257913be2.flac
දිවි වග වලසුන් විසින් පෙරටු කරන ලදුව වසන්නෙමි.,asr_sinhala/data/88/88fde2f854.flac
මේ ලෝක ධාතුව තුළ පවතී.,asr_sinhala/data/dc/dca7de8001.flac
පත්‍රිකා ටිකක් අරන් ගෙයින් ගෙට ගියොත්,asr_sinhala/data/67/6747e44e6b.flac
මගේ බැච් එකේ එවුන් කරලා එකෙකුට,asr_sinhala/data/f4/f4f8cfada7.flac
යම් සමාජයක ගැහැණිය පුදනු ලබන ආකාරය,asr_sinhala/data/00/0070ac181b.flac
අයිතිවාසිකම් භුක්ති විඳිය හැකි මට්ටමේ,asr_sinhala/data/98/980c6f3c25.flac
අදත් තියෙන්නේ කතන්දරයක් තමයි,asr_sinhala/data/31/3148616874.flac
ඔබට ශක්තිය ධෛර්යය ලැබේවා.,asr_sinhala/data/0e/0ec5a5a6f5.flac
ඉතාම අහඹු සිද්ධියක්.,asr_sinhala/data/c0/c007233685.flac
වැඩට ආයෙ ගියේ නැත්ද,asr_sinhala/data/18/18dfde80d7.flac
හමුදා ප්‍රහාරක යාත්‍රා ඉරානය ආසන්නයේම රැදවීමට තීරණයක්ද ගෙන ඇත,asr_sinhala/data/4e/4e5490335a.flac
සියලුම අකුසල ක්‍රියාවලින් ඈත්ව සිටීමයි,asr_sinhala/data/4a/4abe8b55dc.flac
මොහොතින් මොහොත වෙනස් වන අලුත් වන,asr_sinhala/data/63/63564ddd3e.flac
මිනිස්සු ඉතා පහත මට්ටමට වැටෙනවා,asr_sinhala/data/a8/a88a1953fc.flac
ඔප්පු කරල නැහැ යකුනේ.,asr_sinhala/data/eb/eb802eb14c.flac
ඔබට රසිකයන්ගේ ප්‍රතිචාරයන්ට,asr_sinhala/data/d3/d32c9c9246.flac
විහිදී ගිය බැව් ශාසන ඉතිහාසය සාක්ෂි දරයි.,asr_sinhala/data/98/983e1a39dc.flac
සොයාගත්තා සේ,asr_sinhala/data/3d/3dfda20c34.flac
ඔයාලම බාගෙන බලන්නකෝ,asr_sinhala/data/82/82837f528b.flac
අපිව දිරිගන්වන්න කියලත් කරුණාවෙන් ඉල්ලා සිටිනවා,asr_sinhala/data/6a/6ac3b50ee8.flac
කතරගම දෙවිඳුන් වෙතටය.,asr_sinhala/data/a1/a1e969f8a9.flac
ඒක සිරා කතා වෙන්කිරිල්ල,asr_sinhala/data/a3/a3aabc3fd7.flac
කාලය කා දැමීමක්,asr_sinhala/data/70/7043328b17.flac
එයාගෙන් අහන්න,asr_sinhala/data/83/833ece188d.flac
සිතේ ප්‍රීතිය ගෙන දෙන අන්දමේ,asr_sinhala/data/1b/1b45a635c2.flac
උදේ බුදුන් වැඳලා වැඩට යද්දි,asr_sinhala/data/ab/ab67e05b29.flac
ධාතු නිදන් කොට දාගැබ් ඉදි කළහ.,asr_sinhala/data/20/202636b1dd.flac
නමුත් මට අවංකව,asr_sinhala/data/51/515e100180.flac
ප්‍රහාරයක් එල්ල වූ බවද,asr_sinhala/data/62/62170eca8f.flac
අඩුම ගනේ කියන්න වත් පුලුවන් උනේ,asr_sinhala/data/db/dbfe40e529.flac
මෙසේ ආයු කාලය ගණනය කිරීම සිදුවන්නේ,asr_sinhala/data/bb/bbecd30e10.flac
ඇල්ල උස නැති උනත් හිතා ගන්න බැරි තරම් ලස්සනයි,asr_sinhala/data/5a/5af406bc1f.flac
බොදුණුවාට සඳකඩ පහණ සහ පියගැටපෙළ හමුවේ.,asr_sinhala/data/cf/cf9eb00145.flac
උපන්නාට පසු අපි මුහුණ දෙන්නේ,asr_sinhala/data/78/7801e330af.flac
ඔට්ටුව අල්ලන්නෙ මොන පැත්තටද කියල,asr_sinhala/data/40/409e66d4e1.flac
එය භික්ෂූන් වහන්සේට,asr_sinhala/data/f7/f7f0d5ee86.flac
මහින්ද මහරහතන් වහන්සේ ආදි,asr_sinhala/data/9a/9aac974faf.flac
බය වෙන්නට ඕනා නැතිය,asr_sinhala/data/f6/f656266df4.flac
පැහැදී,asr_sinhala/data/52/52d6da0322.flac
ඒවා විවරණය කළ යුත්තේ,asr_sinhala/data/73/73d4f9789b.flac
බොහො වේවා,asr_sinhala/data/2b/2b34865284.flac
කවුරුවත් හොයා ගන්න,asr_sinhala/data/ab/ab01f6eea4.flac
එදා රෑ වර්ෂාව වැඩිවෙලා,asr_sinhala/data/32/32592f6464.flac
මේ ශීලය රැකීමෙහි ලා,asr_sinhala/data/97/978765967a.flac
එනිසා මව හැම විටම,asr_sinhala/data/a9/a9fe9a4fb6.flac
ඒ වයස වන විට පෙම්වතකු හෝ පෙම්වතියක සිටිය යුතු ම,asr_sinhala/data/18/189fbff877.flac
සිටුතුමාගේ කටට කෙළ ඉනුවා.,asr_sinhala/data/fe/fe3b0d2aae.flac
උම්බලකඩ කෑල්ලක් තරම්වත් මාංශමය ආහාර එහි නැත,asr_sinhala/data/8e/8e2a7f3e5d.flac
ලිවීමේ පරමාර්තයට,asr_sinhala/data/aa/aa3606e214.flac
අද පවා සිංහල හා හින්දි නිළිය ගෙදර බිත්තියේ,asr_sinhala/data/5c/5ce4627b1e.flac
තේරුම් ගැනීමේ හැකියාව ඇති කෙනෙකුට,asr_sinhala/data/cb/cb50bf5998.flac
උඹ දෙමළෙක් වගේ,asr_sinhala/data/4f/4fd7b8d394.flac
තීරණය කරන්නේ කෙසේද?,asr_sinhala/data/29/29bcf74c37.flac
එවැනි අවදානමක් ගන්නා ලෙස,asr_sinhala/data/d5/d5ae4d3fc2.flac
ඔබ මේ කියන්නට උත්සාහ කරන්නේ,asr_sinhala/data/9e/9e971d6ee4.flac
ඔබ ඒක විශ්වාසකරනවා ද?,asr_sinhala/data/53/53b69392cf.flac
එවන් අනන්ත වූ බුදු ගුණ,asr_sinhala/data/82/822477f9de.flac
ජනප්‍රිය නළුවන්ගේ ලැයිස්තුව,asr_sinhala/data/d1/d183ade7b9.flac
මොකද මේ මනුස්සයත් එහෙම කෙනෙක් වෙන්න පුළුවන් හින්දා,asr_sinhala/data/2b/2b23ef96c3.flac
සිත සම්පූර්ණයෙන්ම අක්‍රීය වීම.,asr_sinhala/data/3f/3f3c218ea1.flac
මෙවර මහ මළුවේ සිට පෙරහර නැරඹීමට,asr_sinhala/data/ee/eead6a1404.flac
හත්දින්නත් තරු වැඩසටහනේ,asr_sinhala/data/53/53c7cc48be.flac
වහාම මැදිහත් වන මෙන්,asr_sinhala/data/eb/eb2b2b081b.flac
ඒකට දාන ඕනේ,asr_sinhala/data/d7/d75dbc0565.flac
තම කටයුතු කරගෙන යෑමේ හැකියාව,asr_sinhala/data/e0/e062959033.flac
එම සේවාවට පාවිච්චි කළ,asr_sinhala/data/48/487ab85f08.flac
හිටපන් ඩෝ!,asr_sinhala/data/cd/cd6b738947.flac
කියමන සනාථ කරමි,asr_sinhala/data/74/7476b9c780.flac
හරියට මුදලාලි අපේ මුහුණ දිහා බලා,asr_sinhala/data/bf/bf6113c7e7.flac
ඉරානය තුළ බුද්ධ ප්‍රතිමා භාවිතය,asr_sinhala/data/a9/a9dbb05528.flac
ප්‍රධාන ලක්‍ෂණය වෙනස්වීමයි.,asr_sinhala/data/d2/d24e6d4b0c.flac
අර වඳුරා මරා උගේ මස් කෑමටයි.,asr_sinhala/data/de/de0c44d39d.flac
එය සුව කිරීමට තැත් කිරීමේදී,asr_sinhala/data/fa/fa7e618d79.flac
